product_id,product_name,purchased_date,product_category,customer_id,customer_email
FBEO-14345253,Tablet Sony S10,2012-10-08,Health & Sports,,lauriehobbs@example.net
ANQC-79120922,TV BenQ X4T,2019-11-01,Health & Sports,,morganmegan@example.net
EUVZ-63396600,TV Sony X10,2019-06-01,Health & Sports,,christinegonzales@example.com
ULQG-78431452,Smartwatch Motorola 456ty,2018-12-15,Electronics,469-48-9638,
TJRD-35452882,Monitor Samsung d95,2016-12-24,Health & Sports,,hharris@example.org
PLAA-36224970,Smartwatch BenQ d95,2021-07-20,Health & Sports,380-26-2264,
HQMY-42820150,Cell Phone Apple X10,2017-11-05,Health & Sports,516-56-5019,
PEWT-40531271,Monitor Samsung S10,2020-08-06,Electronics,,eric45@example.net
XOSN-27298132,Cell Phone LG S10,2020-05-23,Health & Sports,,zsmith@example.net
CSUH-05822830,GPS Samsung X10,2015-07-16,Electronics,518-20-9795,
CXKP-13286271,Computer Samsung d95,2020-07-30,Home Appliances,,gregory00@example.net
JDJA-35923304,Monitor Samsung X10,2017-02-14,Electronics,,bethanygutierrez@example.org
DLCB-45366826,Cell Phone Samsung X10,2015-02-03,Home Appliances,,tombranch@example.net
FGYT-17335884,Computer BenQ S10,2017-02-27,Electronics,,wilsonamanda@example.com
NPEU-24283951,Smartwatch BenQ X10,2013-05-23,Electronics,143-21-3091,
PYBN-42040869,Headphones Motorola 456ty,2021-08-21,Electronics,,carpenterjustin@example.net
UVFA-92520184,Cell Phone Apple X10,2014-05-25,Health & Sports,679-95-5155,
GVPJ-37166453,Headphones Apple X4T,2022-04-13,Home Appliances,,pattylopez@example.com
SRBS-77274499,Tablet Apple d95,2018-07-07,Health & Sports,382-40-7577,
ADMW-97107673,Monitor BenQ SmartX,2015-02-12,Home Appliances,,sarah83@example.com
KLCQ-75944229,TV Apple X4T,2019-04-15,Health & Sports,487-43-6688,
AKLL-84005732,Headphones Sony X4T,2015-08-06,Electronics,230-18-4763,
IWTF-23505488,TV Apple X10,2021-10-09,Electronics,058-48-0011,
BGGN-37554779,Smartwatch LG X4T,2018-01-02,Electronics,,dcruz@example.com
YKAA-93249916,GPS BenQ S10,2012-11-27,Electronics,,navarroshelby@example.net
JJJB-89232248,GPS BenQ X10,2020-02-05,Health & Sports,387-37-1548,
SCBB-04010845,Computer LG 456ty,2016-12-25,Health & Sports,298-40-9328,
ZIUB-46829883,Cell Phone LG SmartX,2017-05-09,Electronics,,rogersguy@example.net
ZSZH-03100003,Tablet LG X4T,2017-04-07,Home Appliances,,brandy42@example.com
DUXE-50708849,Computer BenQ 456ty,2020-11-03,Home Appliances,058-22-9416,
FSBF-21017918,GPS Samsung SmartX,2012-10-23,Home Appliances,511-18-2390,
BHVC-21425057,Cell Phone BenQ d95,2017-07-13,Electronics,651-93-6494,
UTHI-93570170,Headphones Apple SmartX,2015-01-22,Health & Sports,161-90-0850,
FTTB-96290439,Monitor Apple SmartX,2020-10-09,Health & Sports,035-06-6401,
BQFZ-77086117,Computer BenQ X4T,2013-08-22,Health & Sports,,joshuaross@example.net
CCXH-44938800,Smartwatch Apple d95,2015-03-07,Health & Sports,,fullerleslie@example.org
YALR-55098012,Cell Phone Apple X10,2012-08-09,Home Appliances,537-96-1682,
MBNA-57022593,Computer Apple d95,2019-09-03,Home Appliances,,jamestucker@example.com
JXXZ-27004107,TV Apple S10,2015-04-15,Home Appliances,,bowensusan@example.com
COEL-04736362,Computer Apple SmartX,2021-04-12,Electronics,707-18-7368,
HRQW-74723995,TV LG d95,2017-11-16,Home Appliances,878-03-2081,
KUFA-76837294,Smartwatch Motorola S10,2013-10-17,Electronics,772-85-9062,
VDLH-39041461,GPS Sony 456ty,2013-06-04,Home Appliances,418-70-5665,
HTLD-68917392,Monitor Apple S10,2016-07-18,Home Appliances,779-82-2978,
FHKV-81762942,Cell Phone Motorola S10,2022-02-19,Home Appliances,,ricecynthia@example.org
HWPP-64194453,Monitor Motorola X4T,2013-12-31,Electronics,830-93-9779,
REFY-93162011,Computer Samsung S10,2016-03-04,Electronics,020-03-1790,
LTNF-13419723,GPS Motorola S10,2016-10-16,Electronics,670-32-1190,
MMLB-77424118,Monitor Apple 456ty,2020-09-12,Health & Sports,248-03-7944,
IPBD-25754408,Smartwatch Motorola X4T,2013-02-15,Home Appliances,760-32-9282,
PHUZ-69510552,GPS Samsung X4T,2016-05-30,Health & Sports,,bishopdiane@example.com
OAHP-24497882,Smartwatch Samsung d95,2021-01-19,Health & Sports,,duartederrick@example.com
IKIK-12603536,GPS LG SmartX,2019-12-25,Electronics,,mistypatterson@example.org
FAAC-13142678,GPS LG SmartX,2021-01-15,Health & Sports,851-64-3032,
PYKQ-35635831,Computer BenQ S10,2021-04-04,Electronics,860-79-8726,
LBKZ-00562554,Tablet BenQ 456ty,2017-01-28,Home Appliances,,audrey84@example.net
XFVE-32584583,Computer Samsung 456ty,2013-01-20,Health & Sports,,fscott@example.net
ODFM-98409890,Computer Sony d95,2019-11-03,Health & Sports,,david01@example.org
EEWO-87077339,Monitor BenQ X10,2021-01-31,Home Appliances,760-66-4587,
VUML-08573477,TV LG d95,2019-01-03,Home Appliances,837-87-1680,
JLIU-85761851,Cell Phone Motorola X4T,2018-03-07,Home Appliances,,tammy22@example.net
NBAJ-29734615,Tablet Apple X10,2016-11-07,Health & Sports,,markmorris@example.net
MAPP-69401772,GPS Samsung X4T,2022-05-07,Electronics,,hmitchell@example.com
NEKU-73010256,Monitor Sony S10,2020-05-11,Home Appliances,205-12-4505,
PIMN-12249459,Computer LG d95,2016-05-08,Electronics,,rjohnson@example.net
FYVU-89137678,GPS Sony X10,2021-07-13,Electronics,582-43-2607,
UTMQ-11424787,Smartwatch Samsung d95,2016-08-22,Health & Sports,045-38-1818,
TDGM-86481357,Smartwatch Apple SmartX,2020-08-21,Home Appliances,429-95-1062,
LHNL-44139440,Smartwatch Sony 456ty,2020-12-16,Health & Sports,,matthewmills@example.com
MZNQ-69352909,Smartwatch LG 456ty,2021-05-30,Health & Sports,,zdiaz@example.org
HWYM-22098464,Computer Apple 456ty,2020-03-28,Home Appliances,,celliott@example.org
ICFL-83489130,TV Apple 456ty,2016-04-28,Electronics,,shawkimberly@example.org
SRAF-15581295,Headphones Apple 456ty,2021-11-22,Electronics,475-45-6405,
SJWH-32034730,Tablet Motorola d95,2021-02-10,Health & Sports,459-40-6533,
HDHY-27812823,Cell Phone Apple SmartX,2015-02-13,Home Appliances,,reedrobert@example.com
LVZO-45691535,Tablet Sony SmartX,2020-06-14,Electronics,610-16-1053,
FGAG-93055484,Smartwatch Samsung d95,2013-08-10,Health & Sports,501-02-2678,
QCMU-97583771,Tablet Motorola S10,2016-08-25,Health & Sports,,wcampbell@example.org
ISGI-89573544,Monitor Sony X10,2021-08-23,Electronics,889-02-2385,
AUHV-82943595,Tablet LG X10,2020-05-07,Health & Sports,,aaron62@example.com
YMUR-17054306,GPS LG S10,2017-12-31,Health & Sports,,stephen91@example.com
FOAA-99616982,GPS LG SmartX,2019-07-01,Health & Sports,,barrettryan@example.com
FRNZ-13822856,GPS Apple 456ty,2012-08-03,Electronics,,cesar97@example.net
WMUC-87067477,Monitor Motorola 456ty,2014-05-05,Health & Sports,212-14-6497,
UZVN-69679902,Monitor Sony SmartX,2021-07-25,Electronics,461-80-5408,
GJUJ-94885619,Headphones Apple S10,2020-03-13,Health & Sports,,ehatfield@example.net
FMWM-96427846,Smartwatch Sony X10,2012-08-01,Electronics,691-75-7242,
AGWV-25389860,TV Apple S10,2017-09-13,Electronics,,sbradley@example.net
HUSX-33413159,GPS Apple S10,2020-07-10,Health & Sports,334-05-6269,
LEAY-94273473,Headphones BenQ SmartX,2016-10-20,Electronics,,robertmoon@example.org
KQIF-81918404,Computer Apple d95,2021-02-09,Health & Sports,,kaitlinstevens@example.com
GGDU-36561195,Headphones Motorola X4T,2020-09-05,Electronics,174-42-5854,
PKGS-22998941,GPS Samsung S10,2015-05-23,Health & Sports,,hmoyer@example.org
RXFD-65822537,Headphones BenQ d95,2015-01-31,Electronics,035-96-6665,
JPBX-49603176,Monitor Motorola X10,2017-01-18,Electronics,713-58-5945,
GEGI-58772993,Monitor Sony d95,2015-10-28,Electronics,168-20-8436,
TFRL-14015274,Headphones Samsung X10,2020-09-08,Home Appliances,,powersmelanie@example.org
RHIK-30288590,Headphones Sony 456ty,2021-02-17,Home Appliances,501-81-6164,
OKAL-81148506,Computer Samsung SmartX,2013-09-06,Electronics,158-08-5059,
PAJV-22926092,Cell Phone Sony d95,2018-07-15,Electronics,,hwilliams@example.org
ACVB-21737506,Monitor Samsung X4T,2017-07-19,Home Appliances,764-99-2410,
APEL-04850206,Computer BenQ d95,2013-12-11,Home Appliances,448-65-6793,
YYVP-34774979,Computer Sony 456ty,2020-05-16,Health & Sports,180-88-6970,
OVFF-97113122,Cell Phone Apple S10,2018-12-08,Home Appliances,474-24-2562,
XAMC-24646373,Headphones LG d95,2015-01-11,Health & Sports,432-09-0530,
QEYQ-11699945,Tablet Motorola X4T,2017-11-23,Home Appliances,755-84-3185,
BKQV-48589764,Smartwatch Motorola d95,2015-04-18,Electronics,150-45-8724,
JFYH-63324729,Cell Phone Motorola X10,2012-09-25,Home Appliances,,simpsonsheila@example.net
IPYC-53004129,Cell Phone Motorola S10,2022-04-02,Health & Sports,,elizabethhicks@example.com
QOAX-64787890,Computer BenQ S10,2019-10-10,Health & Sports,,courtney25@example.net
YODQ-33809055,TV BenQ d95,2014-04-25,Home Appliances,851-01-7325,
UFLB-68664054,Smartwatch Samsung d95,2016-06-23,Electronics,,brianna04@example.com
SUKW-23960326,Headphones Motorola SmartX,2017-10-20,Health & Sports,,nsmith@example.net
WVXU-21278115,Tablet Apple 456ty,2013-10-11,Home Appliances,055-15-6802,
IEBP-25526351,Smartwatch LG X4T,2014-09-22,Health & Sports,026-26-2591,
DASQ-47729364,Monitor Samsung X4T,2021-08-06,Home Appliances,845-75-3870,
EDJJ-87735563,Monitor Samsung X4T,2021-12-27,Health & Sports,605-31-7145,
IHBG-40034574,Headphones LG X4T,2014-06-25,Electronics,,samuelstrickland@example.com
XKJI-32793094,Cell Phone BenQ SmartX,2015-03-08,Health & Sports,870-93-5495,
JOIL-99132050,Cell Phone Sony X10,2019-09-14,Home Appliances,208-31-4773,
XEXU-79517242,TV Motorola 456ty,2018-02-07,Health & Sports,784-87-4238,
UKAR-56283840,GPS Sony SmartX,2013-11-01,Home Appliances,,markallen@example.net
XVPC-90362470,Smartwatch Apple X10,2019-11-25,Health & Sports,701-05-1902,
VJNB-03186764,Monitor BenQ 456ty,2022-03-31,Health & Sports,630-59-5726,
FFQE-95189540,TV Apple S10,2014-01-16,Home Appliances,358-84-8219,
LORG-43477178,Monitor LG X4T,2015-06-11,Home Appliances,,carlsonrobert@example.org
QBLI-89243431,Computer Samsung 456ty,2022-01-07,Electronics,,james96@example.org
ZIJR-04053466,Headphones Samsung d95,2021-07-24,Health & Sports,,cassandra49@example.com
XEYM-76140139,Tablet Apple 456ty,2017-10-20,Home Appliances,790-18-6862,
MXWV-55553216,Computer Samsung 456ty,2021-04-08,Health & Sports,446-98-9533,
JIVH-51028306,GPS Sony SmartX,2017-08-09,Health & Sports,,elizabeth25@example.org
RXBK-02155679,GPS Motorola SmartX,2015-08-21,Home Appliances,,oglover@example.com
DRPO-67525409,Tablet Apple X4T,2020-05-17,Health & Sports,838-80-5883,
NVCF-78901634,GPS BenQ SmartX,2013-09-24,Home Appliances,662-28-0954,
GSOU-44556569,Computer Samsung X4T,2022-04-23,Home Appliances,281-44-9872,
WDBX-93915170,GPS BenQ 456ty,2013-09-30,Health & Sports,,luiscraig@example.net
UZTZ-56821566,TV BenQ X4T,2020-02-09,Home Appliances,198-05-1315,
JYYL-11767281,TV Samsung d95,2021-08-14,Health & Sports,,matthewbrewer@example.org
GMNX-65484001,Smartwatch BenQ X4T,2013-10-23,Electronics,671-91-4197,
SQKT-89552534,Cell Phone BenQ X10,2017-03-30,Health & Sports,,janet00@example.net
ZKLB-21943580,Tablet BenQ SmartX,2013-08-15,Health & Sports,,erinwilliams@example.org
BRUL-13048384,TV Sony 456ty,2017-08-10,Home Appliances,,barry18@example.com
TVTT-74984606,GPS Samsung X4T,2015-05-15,Electronics,667-36-3477,
LBWS-59062004,GPS Samsung 456ty,2017-07-17,Home Appliances,807-26-6293,
PHFR-12952315,Computer Sony d95,2022-05-07,Electronics,773-82-1185,
JBUN-99833327,Cell Phone BenQ S10,2015-03-11,Health & Sports,622-98-9150,
EZGK-70439659,GPS LG S10,2017-03-15,Health & Sports,,rwalls@example.net
QJBW-89478852,Monitor Motorola X10,2020-05-20,Home Appliances,,riggsrobert@example.com
OPTY-57081805,Headphones LG 456ty,2014-11-04,Health & Sports,,warddavid@example.com
IDXO-59145913,Monitor Samsung d95,2012-12-08,Home Appliances,,robinsonjon@example.com
HFTZ-90131016,TV BenQ X4T,2020-07-19,Health & Sports,676-88-9019,
TGKB-06748345,Monitor Sony d95,2021-12-09,Health & Sports,,beardbrittany@example.org
RDBJ-24170493,TV Motorola X4T,2020-06-19,Electronics,,efranco@example.org
KYDZ-35317584,Monitor Samsung d95,2015-03-27,Health & Sports,,ldorsey@example.net
HFMP-17462519,TV Samsung SmartX,2022-02-12,Home Appliances,,ortizkenneth@example.com
RSTU-44827496,Smartwatch Samsung SmartX,2021-08-28,Health & Sports,806-29-7371,
YIPP-05433663,Smartwatch Samsung 456ty,2016-08-16,Health & Sports,499-23-1152,
MJIA-14930545,Computer Apple X10,2012-06-29,Home Appliances,,michael41@example.org
FGNZ-29808372,Computer Motorola X4T,2013-11-27,Home Appliances,085-04-1654,
NLCZ-21255578,Tablet BenQ 456ty,2017-10-25,Home Appliances,,dorothy04@example.org
KFAY-69722778,Monitor Motorola S10,2020-10-20,Electronics,,xwilliams@example.net
FKOH-68514419,Smartwatch Motorola 456ty,2015-09-21,Home Appliances,621-63-6440,
EHPP-01480474,Smartwatch LG d95,2015-03-31,Health & Sports,,anthony73@example.net
ZWOM-02110656,Tablet Apple 456ty,2018-10-20,Health & Sports,,tdiaz@example.net
JFPO-61259467,TV Motorola X10,2015-07-03,Health & Sports,,dhoffman@example.org
XJXU-82129216,GPS Apple d95,2017-04-09,Health & Sports,522-96-9883,
GDRQ-94620700,Headphones BenQ SmartX,2012-08-23,Home Appliances,,thernandez@example.net
VLQI-32926907,Smartwatch BenQ SmartX,2014-03-17,Home Appliances,384-54-5150,
TFVJ-72213746,TV LG X10,2019-04-15,Home Appliances,,carladiaz@example.com
OTLH-99214132,Smartwatch Motorola 456ty,2013-09-09,Electronics,358-66-6231,
XSAL-54435002,Cell Phone LG X4T,2018-01-19,Health & Sports,,williamrandall@example.net
BFCJ-77275739,Tablet BenQ 456ty,2017-01-20,Health & Sports,788-87-8806,
VFPC-39907419,Computer BenQ d95,2017-03-19,Home Appliances,332-54-1614,
GNSW-43437811,GPS BenQ X4T,2012-06-30,Home Appliances,,xholloway@example.net
NJJJ-84945043,Computer BenQ X4T,2013-01-08,Health & Sports,,rodriguezalec@example.net
INQH-71785533,Smartwatch BenQ X10,2017-08-03,Electronics,827-88-0314,
DBLD-84797014,Smartwatch BenQ X4T,2013-09-07,Electronics,591-05-8000,
BYYK-39322158,Cell Phone Apple X4T,2015-06-24,Home Appliances,629-32-1075,
CFYX-28610957,Headphones Motorola SmartX,2012-07-04,Home Appliances,876-33-7581,
UHBX-53903531,Headphones Sony X4T,2016-10-19,Health & Sports,,dbrooks@example.org
CTLC-10523497,Tablet Samsung d95,2014-05-11,Health & Sports,698-40-4671,
LCHU-44429660,Cell Phone Sony X4T,2019-06-11,Electronics,007-56-9928,
QMWC-20684285,TV Samsung 456ty,2013-05-28,Electronics,563-30-8469,
FRLS-42013555,Headphones Apple SmartX,2019-11-13,Health & Sports,,laura60@example.org
ZDRM-70763934,TV BenQ d95,2020-02-14,Health & Sports,203-25-4820,
CSMD-80847985,GPS Apple 456ty,2015-04-27,Home Appliances,,colemanbradley@example.net
ORIO-01351767,Monitor Apple X4T,2012-08-23,Electronics,594-72-6919,
MUSD-76957601,GPS Apple S10,2017-06-16,Electronics,,jose58@example.net
LNEG-44440943,TV LG d95,2017-01-25,Home Appliances,,jessica56@example.org
IGGW-27029925,Cell Phone Samsung d95,2015-06-01,Health & Sports,349-70-4062,
QIWJ-49157906,Computer Sony d95,2014-10-17,Health & Sports,792-16-6888,
EYOM-70654750,Tablet Motorola X10,2018-11-10,Home Appliances,453-47-8749,
MPSA-99752999,Monitor LG 456ty,2021-08-25,Home Appliances,,wrightkelly@example.org
PGTS-69847578,Computer Sony S10,2018-03-11,Home Appliances,,amanda86@example.org
SWYI-64023521,Cell Phone LG d95,2021-01-07,Home Appliances,280-13-8595,
TKRX-59326408,GPS LG 456ty,2022-01-15,Home Appliances,,yterry@example.net
JUQH-73460233,Tablet Motorola X10,2016-08-20,Electronics,227-98-0642,
RWOR-49640858,GPS Samsung 456ty,2019-05-11,Health & Sports,003-38-9186,
RNEL-58510255,Monitor Samsung X10,2015-05-04,Home Appliances,,mariafisher@example.net
PQFB-16145932,TV Apple d95,2016-08-17,Health & Sports,,timothy52@example.net
FVAL-45015185,GPS Sony 456ty,2017-08-11,Home Appliances,136-32-1410,
NMUN-68784158,Cell Phone Samsung X4T,2018-12-09,Home Appliances,,jameshall@example.net
QFMM-86897754,Tablet Motorola SmartX,2013-07-18,Electronics,,gary17@example.org
CVXO-97700304,GPS Samsung X10,2019-08-17,Electronics,,moorejason@example.org
IKGA-87196976,GPS Motorola 456ty,2018-01-26,Health & Sports,,patrick38@example.com
OAPP-47827423,Cell Phone Motorola 456ty,2016-01-22,Electronics,668-85-8201,
ZDCK-34958192,Computer Motorola SmartX,2018-05-04,Electronics,,jreese@example.net
RRGU-32590506,Monitor LG X4T,2015-07-03,Electronics,,bmeadows@example.org
BUVE-74318474,Computer BenQ 456ty,2012-07-07,Health & Sports,,monica92@example.net
HZXV-92197917,Monitor LG 456ty,2014-08-12,Electronics,,leonardsteven@example.com
SLUW-90725986,Monitor Samsung X10,2020-06-12,Health & Sports,,cbaker@example.com
KIYK-81762562,TV Sony S10,2015-05-06,Electronics,786-39-9365,
RPWA-59823171,TV BenQ X4T,2018-07-04,Home Appliances,,fernandezdanielle@example.com
KGLX-72472493,Computer Motorola SmartX,2015-01-29,Home Appliances,,kristina30@example.net
EGWL-97279174,Headphones Motorola 456ty,2017-01-03,Health & Sports,,cortezmark@example.com
DPYP-29024601,TV LG X4T,2013-03-20,Home Appliances,069-65-8218,
VXRZ-03860085,Headphones LG d95,2017-02-07,Electronics,,csteele@example.org
HWQE-26386130,GPS Sony 456ty,2019-07-19,Health & Sports,,jerickson@example.net
OSVP-44434930,Smartwatch Apple SmartX,2022-03-05,Health & Sports,604-11-4563,
XBGD-91641980,Tablet BenQ d95,2020-07-07,Electronics,542-29-0258,
GQWY-22156778,Headphones Motorola S10,2018-07-20,Home Appliances,668-71-7118,
LYXF-99346907,Cell Phone Sony SmartX,2017-02-19,Electronics,790-20-4554,
HLTY-90792331,GPS Motorola 456ty,2015-01-10,Electronics,,gregoryhenderson@example.net
YTGU-93038089,Headphones LG d95,2017-06-14,Electronics,135-92-4942,
RLSS-59212052,Headphones BenQ 456ty,2019-02-18,Electronics,673-53-0437,
HVKD-82636942,Computer Apple SmartX,2013-07-08,Health & Sports,,sancheznoah@example.net
RKTE-05943264,Smartwatch Samsung d95,2018-12-28,Home Appliances,565-19-1339,
NJHZ-93038158,Tablet Samsung 456ty,2020-01-17,Home Appliances,,cheyenne58@example.org
GRAE-50231153,Computer Motorola S10,2015-09-23,Health & Sports,672-23-9921,
STCP-97634189,Cell Phone Motorola d95,2013-06-11,Home Appliances,,ymartin@example.net
JGLR-77937797,GPS Sony X4T,2021-05-30,Electronics,333-97-0698,
JWNG-81606490,Cell Phone Motorola S10,2015-08-19,Home Appliances,,ygarcia@example.com
WSJF-10040937,Tablet Samsung X10,2014-03-23,Home Appliances,,cooklisa@example.net
QEZR-39866153,Tablet Motorola X4T,2013-07-04,Electronics,226-12-9804,
DLBJ-37681104,Monitor Motorola S10,2020-01-05,Home Appliances,668-99-0617,
XYZO-28712564,Cell Phone Apple X10,2019-03-24,Home Appliances,,zjohnson@example.com
LHCM-25931052,Cell Phone Samsung d95,2021-07-04,Home Appliances,739-43-2782,
WPBR-78906586,Monitor LG X10,2013-02-24,Home Appliances,088-45-6679,
FDIP-01036134,Headphones BenQ d95,2019-10-04,Home Appliances,,sdixon@example.com
IDIB-74725811,Computer Sony 456ty,2014-04-25,Home Appliances,,stephanie79@example.net
QEWO-43892227,Computer Apple S10,2014-12-13,Electronics,,thomas07@example.net
OIEG-16484502,Tablet Sony X10,2016-10-14,Health & Sports,513-44-4738,
ATRY-94573836,Monitor Motorola 456ty,2015-03-25,Home Appliances,,williamskevin@example.com
CPMP-01630003,Smartwatch Samsung S10,2013-12-10,Home Appliances,,morganpaul@example.org
HQOE-08962156,GPS LG 456ty,2013-07-04,Health & Sports,031-34-2445,
SPTN-62837652,Headphones LG 456ty,2014-06-05,Health & Sports,315-60-8884,
IJND-51601950,TV Samsung SmartX,2015-10-11,Electronics,,smithvanessa@example.com
DKKU-72828781,Computer Sony S10,2018-04-11,Health & Sports,008-54-8744,
VEBT-20299415,Headphones BenQ X10,2021-06-25,Health & Sports,724-15-5360,
GBTC-53598421,Smartwatch Samsung X4T,2015-01-19,Home Appliances,600-72-1703,
BPIR-18254486,Computer Apple X4T,2013-02-28,Electronics,,nlong@example.com
YZFM-35735864,Smartwatch Apple 456ty,2022-03-21,Home Appliances,,steven68@example.com
TEYY-74338698,Smartwatch BenQ 456ty,2015-09-04,Home Appliances,244-27-4435,
AAZF-34686771,Tablet Apple S10,2015-07-02,Electronics,608-83-0388,
NRAA-09786740,Cell Phone BenQ X10,2021-01-02,Home Appliances,,davidfranklin@example.org
MCLE-24314556,GPS Apple X10,2016-12-14,Home Appliances,093-62-8716,
UBFB-11148675,Cell Phone BenQ 456ty,2012-12-22,Home Appliances,,pgreene@example.com
TTII-18656154,Cell Phone BenQ d95,2020-07-04,Health & Sports,,joseph10@example.org
HGAU-66742185,Computer Apple 456ty,2016-10-03,Health & Sports,,xgibson@example.org
OGKL-71381514,Computer Apple X10,2012-12-02,Health & Sports,561-09-5950,
